title,story_points
als zorgboodschap wil ik kunnen zien op welke links gebruikers klikken zodat ik de gebruikerservaringinteractie kan verbeteren,20
als developer wil ik orders kunnen ophalen zodat ik het platform verwante functionaliteiten kan doorontwikkelen,30
als zorgboodschap wil ik kunnen zien op welke cta gebruikers klikken zodat ik de gebruikerservaringinteractie kan verbeteren,10
als gebruiker wil ik de prijzen van producten zien die op dat moment gelden zodat ik weet hoeveel mijn order kost,50
update het erd met de laatste wijzigingen zodat problemen sneller gedentificeerd kunnen worden,10
hernoem mendix module naar vecen module zodat nieuwe ontwikkelaars sneller terecht kunnen bij de juiste module,05
als ontwikkelaar wil ik uitgebreide documentatie de vecen integratie zodat kritieke issues sneller en door iedereen opgelost kunnen worden,10
animatie toevoegen ipv loader mijn krat wanneer er tussen dagen gewisseld wordt,10
bij het aanmaken van een snelbestellijst de modal meteen aanvinken,20
de bar voor het selecteren van een dag de snelbestellijst laten meescrollen op mobiel,30
naam van de snelbestellijst tonen de modal bij het verwijderen,10
het merk van het product staat er niet bij op de snelbestellijst en de krat,10
als er deze week geen dagen meer zijn waarvoor besteld kan worden alvast de volgende week selecteren de snelbestellijst,20
als zorgboodschap wil ik een dashboard hebben waarop ik geaggregeerde analytics van de webshop kan zien zodat gemakkelijk beslissingen hierover kan maken,10
als zorgboodschap wil ik kunnen zien op welke paginas gebruikers zich bevinden zodat ik de load op deze paginas kan inschatten,10
als gebruiker wil ik mijn snelbestellijst uitprinten met barcode zodat ik hem kan gebruiken om te bestellen met een barcodescanner,20
als gebruiker wil ik dat mijn onafgeronde orders en mijn snelbestellijsten klikbaar zijn zodat ik sneller en gemakkelijker mijn snelbestellijst order kan inzien,10
als gebruiker wil ik dat mijn krat automatisch refresht wanneer ik de datum verander,50
mobile je kan producten snelbestellijst niet verwijderen,30
als gebruiker wil ik een product kunnen toevoegen aan meerdere snelbestellijsten zodat ik efficienter producten kan toevoegen aan mijn lijsten,30
als gebruiker wil ik het overzicht van de snelbestellijst de mogelijkheid hebben om alle reeds bestelde producten te kunnen zien van die week zodat ik niet te veel van een bepaald product bestel,80
als gebruiker wil ik vanuit mijn snelbestellijst van week kunnen wisselen zodat ik mijn snelbestellijst op een andere week kan laten bezorgen,30
als gebruiker wil ik een snelbestellijst kunnen dupliceren zodat ik gemakkelijk een gevulde lijst kan aanmaken,10
als vcn wil ik weten wat de impact van de prijzen koppeling zodat ik de volgende sprint juist kan indelen met vecen koppelingen,10
als vcn wil ik weten wat de impact van de order koppeling zodat ik de volgende sprint juist kan indelen met vecen koppelingen,10
als vcn wil ik weten wat de impact van de verkoopmomenten koppeling zodat ik de volgende sprint juist kan indelen met vecen koppelingen,30
als gebruiker wil ik zien hoelang ik nog kan bestellen zodat ik op tijd mijn bestelling afrondt,50
als gebruiker wil ik mijn snelbestellijst uitprinten zodat ik hem intern kan doorgeven,30
als gebruiker wil ik weten dat ik op een bepaalde dag een product niet kan bestellen zodat je niet onverwacht het product niet geleverd krijgt,30
als gebruiker wil ik de leverweek van de snelbestellijst zien zodat ik voor de juiste dagen kan bestellen,20
als gebruiker wil ik de producten de snelbestellijst gecategoriseerd op product groep zodat alle producten netjes bij elkaar staan,80
als gebruiker wil ik mijn krat mijn producten gecategoriseerd op product groep zodat alle producten netjes bij elkaar heb staan,30
als gebruiker wil ik een snelbestellijst kunnen verwijderen zodat hij niet meer voorkomt het overzicht,20
als gebruiker wil ik weten wanneer ik geen bestellingen open heb staan zodat ik weet dat ik een nieuwe winkelwagen moet openen,05
als gebruiker wil ik een nieuwe winkelwagen aan kunnen maken zodat ik producten kan toevoegen aan een nieuwe winkelwagen,30
als gebruiker wil ik zoekresultaten sorteren zodat ik sneller de producten te zien krijg waar ik naar op zoek ben,30
als gebruiker wil ik een leesbare url hebben voor statische paginas zodat ik deze makkelijk en duidelijk kan delen,20
als gebruiker wil ik een snelbestellijst aan kunnen maken zodat ik snel een lijst van producten kan bestellen,50
als gebruiker wil ik genformeerd worden dat mijn bestelling met success geplaatst zodat ik bevestiging heb van mijn bestelling,10
als gebruiker wil ik geattendeerd worden als een product een onafgeronde bestelling niet meer beschikbaar zodat mijn verwachting van de levering nagekomen kan worden,30
als gebruiker wil ik de totale korting op een onafgeronde bestelling zien zodat ik weet hoeveel ik bespaar op mijn bestelling,20
als gebruiker wil ik de totale prijsinformatie van een onafgeronde bestelling zien zodat weet wat het eindbedrag zal zijn van mijn bestelling,20
als gebruiker wil ik alle producten kunnen verwijderen uit mijn winkelmandje zodat ik deze niet bestel,20
als gebruiker wil ik het aantal van een product wijzigen het winkelmandje zodat ik gemakkelijk meer minder product kan bestellen,20
als zorgboodschap willen wij er voor zorgen dat elke gebruiker weet dat een product een afwijkende leverperiode heeft zodat er geen onduidelijkheden ontstaan,80
als gebruiker wil ik graag zien tot wanneer een product wordt geleverd zodat ik hier op kan anticiperen,20
als gebruiker wil ik graag zien vanaf wanneer een product wordt geleverd zodat ik hier op kan anticiperen,30
als zorgboodschap willen producten die deze week de aanbieding zijn tonen zodat gebruikers deze meteen kunnen vinden,50
realistische afbeeldingen invoeren voor betere weergave van een productie scenario,20
als gebruiker wil ik dat de homepage binnen 200ms laadt zodat ik niet mijn focus verlies,30
als zorgboodschap willen wij een overzicht hebben met brands zodat wij de instellingen van de brand kunnen beheren,30
als gebruiker wil ik toegang hebben tot de search instellingen zodat ik deze kan beheren,20
als zorgboodschap willen wij aangemaakte informatie paginas vanuit het cms tonen op de website,10
als gebruiker wil ik zien wat de emballage van een product zodat ik weet welke waarde aan emballage ik kan retourneren,20
als gebruiker wil ik meer dan 1 filter kunnen toevoegen zodat ik gerichter door de producten heen kan gaan,30
als zorgboodschap wil ik verpakking en doelgroep informatie uit het pim de webshop laten zien zodat de gebruiker hier gemakkelijk op kan filteren,20
afloopdatum van actie op detailpagina moet duidelijker,50
als gebruiker wil ik alle filteropties een duidelijke volgorde zien zodat ik makkelijk mijn filters kan kiezen,20
als gebruiker wil ik verschillende varianten van producten kunnen toevoegen aan mijn winkelmandje zodat ik precies weet wat ik bestel,30
mobile categorie toevoegen mist modal view,30
als gebruiker wil ik de product overzichten sorteren zodat ik sneller de producten te zien krijg waar ik naar op zoek ben,30
als gebruiker wil ik graag weten waar ik op het platform bevind zodat ik makkelijk kan navigeren,80
als gebruiker wil ik een duidelijk overzicht behouden van mijn filters zodat mijn pagina leesbaar blijft,30
als zorgboodschap wil ik 2 en 3luik kunnen selecteren het cms zodat ik de homepage beter kan managen,10
als zorgboodschap willen kunnen managen welke categorien en producten uitgelicht worden zodat wij deze kunnen baseren op behoeftes en context,80
als zorgboodschap wil ik op de homepage meerdere producten 1 rij kunnen tonen om ze te inspireren en te helpen bij hun product keuze,80
als gebruiker wil ik een leesbare url zodat ik deze kan delen,50
als zorgboodschap willen uitgelichte producten kunnen toevoegen op de productenpagina zodat de aandacht kunnen trekken voor aanbiedingen,50
als gebruiker wil ik makkelijk mijn kratje kunnen bereiken zodat ik snel kan uitchecken,10
als zorgboodschap willen wij een footer aanbieden zodat wij op elke pagina extra informatie kunnen verschaffen,05
als gebruiker wil ik navigeren door de website zodat ik gemakkelijk mijn weg kan vinden,20
als zorgboodschap willen uitvinden hoe aanbiedingen kunnen aanbieden de website zodat een duidelijk idee hebben hoe het moeten implementeren,80
als zorgboodschap willen bepalen welke categorien en producten uitgelicht worden zodat wij deze kunnen baseren op behoeftes en context,30
als zorgboodschap willen content beheren via een cms zodat ons beheer centraal houden,50
als gebruiker wil ik zien een product afgeprijsd zodat ik daar mijn keuze op kan baseren,50
als gebruiker wil ik bekijken wat er een bestelling zit zodat ik weet mijn bestelling compleet,50
als gebruiker wil ik een overzicht van mijn opkomende bestellingen zodat ik mij kan voorbereiden op de levering,50
als gebruiker wil ik een product verwijderen uit mijn winkelmandje zodat ik het niet bestel,20
als gebruiker wil ik een product verwijderen uit een snelbestellijst zodat het niet meer de lijst voorkomt,20
als gebruiker wil ik een product toevoegen aan een snelbestellijst zodat ik het later makkelijker kan bestellen,30
als gebruiker wil ik een nieuw wachtwoord instellen zodat ik weer toegang kan krijgen tot het platform,05
als gebruiker wil ik inloggen bij zorgboodschap zodat ik het platform kan gebruiken,20
als gebruiker wil ik op elk moment zien dat ik onafgeronde bestellingen klaar heb staan zodat ik ze kan afronden,30
als gebruiker wil ik weten dat er onafgeronde bestellingen klaar staan zodat ik ze kan afronden,50
als gebruiker wil ik een onafgeronde bestelling verwijderen zodat deze niet behandeling genomen kan worden,10
als gebruiker wil ik de producten van een onafgeronde bestelling zien zodat ik deze nog kan aanpassen,30
als gebruiker wil ik weten welke bestellingen klaar staan om te plaatsen zodat ik actie kan ondernemen bij de juiste bestelling,50
als gebruiker wil ik de inhoud van een snelbestellijst bekijken zodat ik weet dat ik de juiste producten bestel,30
als gebruiker wil ik een overzicht van mijn lijsten zodat ik de juiste lijst kan kiezen om te bestellen,30
als zorgboodschap willen wij de gebruiker updaten zodat al onze gebruikers op de hoogte zijn,30
als gebruiker wil ik graag gerichter door de resultaten gaan om zo producten te vinden die passen bij mijn voorkeur,50
als gebruiker wil ik contact opnemen met de klantenservice zodat mijn probleem vraag opgelost beantwoord kan worden,10
als zorgboodschap willen wij informatie verstrekken onze procedures zodat de gebruiker niet voor verrassingen staat,20
als zorgboodschap willen wij interessante informatie bijhouden op de homepage zodat wij de gebruiker kunnen inspireren en prikkelen,30
als zorgboodschap willen wij de homepage header bijhouden zodat wij altijd kunnen spelen met de juiste content,30
als zorgboodschap willen wij de gebruiker prikkelen de zorg om ze te inspireren en te helpen,10
als zorgboodschap willen een grote aantrekkelijker header zodat meteen de aandacht grijpen van de gebruiker,20
als gebruiker wil ik meer details lezen een product zodat ik weet dat het product past bij mijn wensen,05
als gebruiker wil ik een overzicht van uitgelichte producten zodat ik meteen kan zien er wat voor mij tussen zit,30
als gebruiker wil ik snel en gemakkelijk het juiste product vinden zodat ik hem meteen kan toevoegen,20
als een gebruiker wil ik mijn leverdag aangeven zodat ik weet dat de producten die ik toevoeg leverbaar zijn,50
als een gebruiker wil ik winkelen een bepaalde categorie zodat ik producten vind die ik wil toevoegen,10
als gebruiker wil ik een overzicht van producten zodat ik het juiste product gemakkelijk kan vinden,10
als gebruiker wil ik een x aantal van een product toevoegen aan mijn winkelmandje zodat ik een bestelling kan vullen,10
als een gebruiker wil ik de artikelsoort van een product weten zodat ik weet hoe het geleverd wordt,10
als een gebruiker wil ik de leverstatus van een product weten zodat ik niet voor verrassingen kom te staan,10
vcn want able change usp icons custom svgs,30
vcn want show button show videos online chef sidebar,30
vcn want hover newsletter button orange,05
vcn want select font used large block homepage 1 default 1 online chef,20
vcn want able adjust height online chef block homepage,20
vcn want picture overlay lighter,05
vcn want al external links open new browser tab,10
frontend koppeling checken alle templates,10
frontend online chef template kopieeren naar nieuws,30
parse category block data category app,30
create main top navigation using snippets,30
frontend nieuwe recaptcha key genereren,10
